ID,CATERING_ID,CATERING_DET_ID,ITEM_DESC,SPICE_LEVEL,QUANTITY,PRICE,DAIRY,GLUTEN,NUTS,VEGAN,COMMENTS,LNL_LOCATION,CREATED_DTTM,CREATED_BY_ID,UPDATED_DTTM,UPDATED_BY_ID
32112,1134,0,PLAIN NAAN,NONE,15,37.5,-1,-1,-1,-1,Cut into 4 pieces,\N,9/19/2022 22:35,0,\N,\N
32113,1134,0,GARLIC NAAN,NONE,15,37.5,-1,-1,-1,-1,Cut into 4 pieces,\N,9/19/2022 22:35,0,\N,\N
32114,1134,0,GOBI PEPPER FRY,MILD,2-Jan,60,-1,-1,-1,-1,,\N,9/19/2022 22:35,0,\N,\N
32115,1135,0,KNOCKOUT CHICKEN,MEDIUM,3 trays,450,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32116,1135,0,GOBI PEPPER FRY,MEDIUM,3 trays,360,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32117,1135,0,VEG MANCHURIAN BALLS,MEDIUM,3 trays,360,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32118,1135,0,DAL MAKHANI,MEDIUM,3 trays,330,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32119,1135,0,MANGO LIME PANEER,MEDIUM,3 trays,390,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32120,1135,0,GONGURA CHICKEN,MEDIUM,2.5 trays,350,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32121,1135,0,BUTTER NAAN,NA,70 pcs,175,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32122,1135,0,GARLIC NAAN,NA,70 pcs,175,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32123,1135,0,JEERA RICE,MEDIUM,2 trays,120,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32124,1135,0,HYDERABAD VEG DUM BRIYANI,MEDIUM,2.5 trays,300,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32125,1135,0,RASAMALAI,NA,425 pcs,850,-1,-1,-1,-1,,\N,9/15/2022 21:45,0,\N,\N
32126,1058,0,SAMOSA,MED,80,160,-1,-1,1,-1,,\N,10/2/2022 1:32,0,\N,\N
32127,1058,0,GOBI MANCHURIAN,MED,3/4 tr,90,-1,-1,1,-1,crispy,\N,10/2/2022 1:32,0,\N,\N
32128,1058,0,DIWANI HANDI,MED,3/4 tr,90,1,1,1,1,,\N,10/2/2022 1:32,0,\N,\N
32130,1058,0,DAL TADKA,MED,3/4 tr,82.5,1,1,1,1,,\N,10/2/2022 1:32,0,\N,\N
32133,1058,0,MINT CHUTNEY,NA,1/4 tr,0,-1,1,1,-1,,\N,10/2/2022 1:32,0,\N,\N
32134,1058,0,TAMARIND CHUTNEY,NA,1/4 tr,0,1,1,1,1,,\N,10/2/2022 1:32,0,\N,\N
32137,1136,0,SAMOSA,MILD-MEDIUM,120 pcs,240,-1,-1,-1,-1,,\N,10/27/2022 16:10,0,\N,\N
32138,1136,0,GULAB JAMUN,NA,240 pcs,240,-1,-1,-1,-1,,\N,10/27/2022 16:10,0,\N,\N
32139,1136,0,MANGO LASSI,NA,100 cups,200,-1,-1,-1,-1,,\N,10/27/2022 16:10,0,\N,\N
32140,1137,0,HARIYALI MURG KEBAB,MILD,1.5 tr,240,-1,-1,-1,-1,,\N,10/16/2022 0:35,0,\N,\N
32141,1137,0,VEG MANCHURIAN BALLS,MILD,1.5 tr,180,-1,-1,-1,-1,,\N,10/16/2022 0:35,0,\N,\N
32145,1137,0,DAL TADKA,MILD,1 tr,110,-1,-1,-1,-1,,\N,10/16/2022 0:35,0,\N,\N
32147,1137,0,BASMATI RICE - COMPLIMENTARY,NA,1 tr,0,-1,-1,-1,-1,,\N,10/16/2022 0:35,0,\N,\N
32148,1137,0,MANGO LIME PANEER,MILD,1.5 tr,195,-1,-1,-1,-1,,\N,10/16/2022 0:35,0,\N,\N
32155,1138,0,DAL TADKA,MILD,1 tr,110,-1,-1,-1,-1,,\N,10/13/2022 15:21,0,\N,\N
32156,1138,0,MANGO LIME PANEER,MILD,1 tr,130,-1,-1,-1,-1,,\N,10/13/2022 15:21,0,\N,\N
32159,1139,0,THALAPAKATTU GOAT BRIYANI,MED,3/4 TR,150,0,0,0,0,,\N,9/16/2022 17:20,0,\N,\N
32160,1139,0,MADRAS CHICKEN CURRY,MED,1/4 TR,35,0,0,0,0,,\N,9/16/2022 17:20,0,\N,\N
32161,1139,0,PANEER MAKHANI,MED,1/4 TR,32.5,0,0,0,0,,\N,9/16/2022 17:20,0,\N,\N
32162,1139,0,GARLIC NAAN,MED,5 NO,12.5,0,0,0,0,,\N,9/16/2022 17:20,0,\N,\N
32163,1139,0,CHICKEN 65,NA,1/2 TR,75,0,0,0,0,,\N,9/16/2022 17:20,0,\N,\N
32164,1141,0,SAMOSA,MEDIUM,450 pcs,900,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32166,1141,0,PANEER BUTTER MASALA,MEDIUM,6 trays,780,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32167,1141,0,DAL MAKHANI,MEDIUM,4 trays,440,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32168,1141,0,ALOO GOBI MASALA,MEDIUM,4 trays,480,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32170,1141,0,BUTTER NAAN,NA,32 pcs,80,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32171,1141,0,GULAB JAMUN,NA,500 pcs,500,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32172,1141,0,MASALA CHAI,NA,150 cups,300,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32173,1141,0,BASMATI RICE - COMPLIMENTARY,NA,6 trays,0,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32174,1142,0,GOBI PEPPER FRY,MEDIUM,3/4 tray,90,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32175,1142,0,PANEER BUTTER MASALA,MEDIUM,1/2 tray,65,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32176,1142,0,HYDERABAD VEG DUM BRIYANI,MEDIUM,1/2 tray,60,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32177,1142,0,HYDERABAD CHICKEN DUM BRIYANI,MEDIUM,3/4 tray,105,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32178,1142,0,CHAPPATI,NA,60 pcs,30,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32179,1142,0,BASMATI RICE,NA,3/4 tray,30,-1,-1,-1,-1,,\N,9/18/2022 22:17,0,\N,\N
32181,1144,0,COMBO BOX - VEG,MED,300,3600,0,0,0,0,"veg combo box veg birayani, phulka,ptm,gulab jamun",\N,9/18/2022 22:24,0,\N,\N
32182,1145,0,CHICKEN 65,MED,1 tr,150,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32183,1145,0,CHILI BABY CORN,MED,1 tr,120,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32184,1145,0,HYDERABAD CHICKEN DUM BRIYANI,MED,1 tr,140,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32185,1145,0,AMBUR VEG BRIYANI,MED,1 tr,120,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32186,1145,0,CHANNA MASALA,MED,1 tr,120,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32187,1145,0,PANEER BUTTER MASALA,MED,1 tr,130,0,0,0,0,,\N,9/18/2022 22:33,0,\N,\N
32188,1145,0,BUTTER NAAN,NA,35 nos,87.5,0,0,0,0,cut by 4 pcs,\N,9/18/2022 22:33,0,\N,\N
32189,1146,0,SAMOSA,MED,150,300,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32190,1146,0,CHICKEN TIKKA MASALA,MED,2 tr,280,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32191,1146,0,MUTTER PANNER,MED,2 tr,260,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32192,1146,0,MINT CHUTNEY,MED,1/2 tr,0,0,0,0,0,complimentry,\N,9/18/2022 22:59,0,\N,\N
32193,1146,0,ALOO GOBI MASALA,MED,1.5 tr,180,0,0,0,0,aloo beans subji,\N,9/18/2022 22:59,0,\N,\N
32194,1146,0,GOAT CHETTINAD,MED,2 tr,400,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32195,1146,0,CHILLI CHICKEN,MED,2 tr,300,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32196,1146,0,BUTTER NAAN,NA,75,187.5,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32197,1146,0,BASMATI RICE - COMPLIMENTARY,MED,4 tr,0,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32198,1146,0,GULAB JAMUN,NA,150,150,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32199,1146,0,VEG CHOWMEIN,MED,3 tr,360,0,0,0,0,,\N,9/18/2022 22:59,0,\N,\N
32200,1146,0,TAMARIND CHUTNEY,NA,1/2 tr,0,0,0,0,0,complimentry,\N,9/18/2022 22:59,0,\N,\N
32201,1147,0,SAMOSA,MED,180,360,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32202,1147,0,ALOO GOBI MASALA,MED,1 tr,120,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32203,1147,0,BUTTER CHICKEN,MED,3 tr,420,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32204,1147,0,GOAT ROGAN JOSH,MED,2 tr,400,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32205,1147,0,VEG CHOWMEIN,MED,2 tr,240,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32206,1147,0,BUTTER NAAN,MED,80,200,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32207,1147,0,BASMATI RICE - COMPLIMENTARY,NA,4 tr,0,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32208,1147,0,DAL TADKA,MED,2 tr,220,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32209,1147,0,MINT CHUTNEY,NA,1/2 tr,0,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32210,1147,0,TAMARIND CHUTNEY,NA,1/2 tr,0,-1,-1,-1,-1,,\N,9/19/2022 17:29,0,\N,\N
32211,1134,0,CHANNA MASALA,MILD,2-Jan,60,-1,-1,-1,-1,,\N,9/19/2022 22:35,0,\N,\N
32212,1134,0,CHILLI PANEER,MILD,2-Jan,65,0,0,0,0,,\N,9/19/2022 22:35,0,\N,\N
32214,1148,0,CHICKEN PEPPER FRY,MILD,3.5 tr,525,-1,-1,1,-1,Boneless,\N,10/2/2022 22:35,0,\N,\N
32215,1148,0,POMFRET FISH FRY,MILD,220 pcs,1100,-1,-1,1,-1,Oil Fried Tamil Nadu style,\N,10/2/2022 22:35,0,\N,\N
32216,1148,0,PANEER BUTTER MASALA,MILD,2.5 trays,325,-1,1,1,-1,,\N,10/2/2022 22:35,0,\N,\N
32217,1148,0,DAL TADKA,MILD,2.5 trays,275,1,1,1,1,,\N,10/2/2022 22:35,0,\N,\N
32218,1148,0,JEERA RICE,NA,3 trays,180,-1,1,1,1,,\N,10/2/2022 22:35,0,\N,\N
32219,1148,0,BHINDI MASALA,MILD,1/2 tray,60,1,1,1,1,,\N,10/2/2022 22:35,0,\N,\N
32220,1148,0,ALOO GOBI MASALA,MILD,2 tray,240,1,1,1,1,,\N,10/2/2022 22:35,0,\N,\N
32222,1149,0,MIXED VEG PAKODA,MED,1/2 tr,60,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32223,1149,0,BHINDI MASALA,MED,1/4 tr,30,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32224,1149,0,MUTTER PANNER,MED,1/2 tr,65,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32225,1149,0,DAL TADKA,MED,1/4 tr,27.5,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32226,1149,0,GARLIC NAAN,NA,7 nos,17.5,0,0,0,0,butter naan,\N,9/20/2022 0:17,0,\N,\N
32227,1149,0,BASMATI RICE,NA,1/2 tr,20,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32228,1149,0,RASAMALAI,NA,15,30,0,0,0,0,,\N,9/20/2022 0:17,0,\N,\N
32230,1151,0,CUT MIRCHI,MEDIUM,3/4 tray,90,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32231,1151,0,GOBI PEPPER FRY,MEDIUM,3/4 tray,90,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32232,1151,0,BHINDI FRY WITH PEANUTS,MEDIUM,1/2 tray,70,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32233,1151,0,PANEER BUTTER MASALA,MEDIUM,3/4 tray,97.5,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32234,1151,0,PULIHORA,MEDIUM,1/2 tray,60,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32235,1151,0,HYDERABAD VEG DUM BRIYANI,MEDIUM,3/4 tray,90,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32236,1151,0,SAMBAR,MEDIUM,3/4 tray,52.5,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32237,1151,0,GUTTI VEKKAYA,MEDIUM,1/2 tray,60,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32238,1151,0,CHAPPATI,NA,60 pcs,30,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32239,1151,0,PAPAD,NA,40 pcs,10,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32240,1151,0,DOUBLE KA MEETHA,NA,3/4 tray,90,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32241,1150,0,IDLI,NONE,200,400,-1,-1,-1,-1,"include plates, spoons and cups",\N,9/29/2022 23:28,0,\N,\N
32242,1150,0,MEDHU VADA,NONE,150,300,-1,-1,-1,-1,,\N,9/29/2022 23:28,0,\N,\N
32243,1150,0,SAMBAR,NONE,2,140,-1,-1,-1,-1,,\N,9/29/2022 23:28,0,\N,\N
32244,1150,0,COCONUT CHUTNEY,NONE,1,40,-1,-1,-1,-1,,\N,9/29/2022 23:28,0,\N,\N
32245,1150,0,TOMATO CHUTNEY,NONE,1,50,-1,-1,-1,-1,,\N,9/29/2022 23:28,0,\N,\N
32246,1151,0,BASMATI RICE - COMPLIMENTARY,NA,1/2 trays,0,-1,-1,-1,-1,,\N,9/30/2022 21:57,0,\N,\N
32247,1153,0,GOBI MANCHURIAN,MED,1/2 tr,60,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32248,1153,0,CHICKEN 65,MED,3/4 tr,112.5,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32249,1153,0,VILLAGE CHICKEN CURRY,MED,1/2 tr,70,-1,-1,-1,-1,small bone in chicke`n pieces,\N,10/2/2022 1:58,0,\N,\N
32250,1153,0,THALAPAKATTU GOAT BRIYANI,MED,3/4 tr,150,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32251,1153,0,VEG DUM BRIYANI,MED,1/2 tr,60,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32252,1153,0,MANGO LIME PANEER,MED,3/4 tr,97.5,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32253,1153,0,PAROTA,NA,40,60,-1,-1,-1,-1,cut by 2 pcs,\N,10/2/2022 1:58,0,\N,\N
32255,1153,0,BASMATI RICE - COMPLIMENTARY,NA,3/4 tr,0,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32256,1153,0,RAITHA,NA,1/2 tr,0,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32257,1153,0,PAYASAM,NA,1/2 tr,50,-1,-1,-1,-1,,\N,10/2/2022 1:58,0,\N,\N
32258,1118,0,CHILLI PANEER,MEDIUM,1/2 tray,65,-1,-1,1,-1,,\N,9/24/2022 16:40,0,\N,\N
32259,1118,0,BUTTER CHICKEN,MEDIUM,3/4 tray,105,-1,1,1,-1,,\N,9/24/2022 16:40,0,\N,\N
32260,1154,0,BUTTER CHICKEN,MEDIUM,1/2 tray,70,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32261,1154,0,MUTTER PANNER,MEDIUM,1/2 tray,65,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32262,1154,0,MALAI KOFTA,MEDIUM,1/2 tray,70,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32263,1154,0,BUTTER NAAN,NA,8 pcs,20,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32264,1154,0,GARLIC NAAN,NA,8 pcs,20,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32265,1154,0,RAITHA,NA,1/4 tray,0,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32266,1154,0,SALAD,NA,1/2 tray,30,0,0,0,0,,\N,9/21/2022 13:25,0,\N,\N
32267,1126,0,FROZEN VEGETABLE CUTLET,MILD,150 pcs,187.5,0,0,0,0,,\N,9/21/2022 14:00,0,\N,\N
32268,1155,0,POORI,NA,900 pcs,1800,-1,-1,-1,-1,,\N,9/22/2022 16:35,0,\N,\N
32269,1155,0,POORI MASALA,MILD,5 trays,500,-1,-1,-1,-1,,\N,9/22/2022 16:36,0,\N,\N
32270,1155,0,VEG PULAO,MILD,6 trays,720,-1,-1,-1,-1,,\N,9/22/2022 16:36,0,\N,\N
32271,1155,0,CHANNA MASALA,MILD,6 trays,720,-1,-1,-1,-1,,\N,9/22/2022 16:36,0,\N,\N
32272,1155,0,GULAB JAMUN,NA,350 pcs,350,-1,-1,-1,-1,,\N,9/22/2022 16:36,0,\N,\N
32273,1120,0,APOLLO FISH,MEDIUM,1,220,-1,-1,1,-1,,\N,10/7/2022 15:29,0,\N,\N
32274,1156,0,VEGETABLE CUTLET,MEDIUM,85,170,-1,-1,-1,-1,Medium Size Cutlet,\N,10/1/2022 3:10,0,\N,\N
32275,1156,0,CHICKEN 65,MEDIUM,1,150,-1,-1,-1,-1,,\N,10/1/2022 3:10,0,\N,\N
32276,1157,0,ONION PAKODA,MEDIUM,2,240,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32277,1157,0,MASALA CHAI,MEDIUM,100,200,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32278,1157,0,CHILI BABY CORN,MEDIUM,3,360,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32279,1157,0,PANEER BUTTER MASALA,MEDIUM,2,260,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32280,1157,0,CHANNA MASALA,MEDIUM,1,120,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32281,1157,0,VEG PULAO,MEDIUM,2,240,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32282,1157,0,DOUBLE KA MEETHA,MEDIUM,2,240,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32283,1157,0,DAL TADKA,MEDIUM,1,110,0,0,0,0,,\N,9/22/2022 3:42,0,\N,\N
32284,833,0,KADAI VEGETBALES,MEDIUM,2.5,300,-1,-1,-1,-1,Tawa Vegetables,\N,10/13/2022 16:41,0,\N,\N
32285,1150,0,MASALA CHAI,NONE,40,80,-1,-1,-1,-1,minimum sugar added;  80 Cups 6 oz,\N,9/29/2022 23:28,0,\N,\N
32287,1143,0,GOBI MANCHURIAN,MEDIUM,1.5,180,-1,-1,-1,-1,12 to 1 PM appetizer,\N,10/29/2022 18:27,0,\N,\N
32290,1143,0,PANEER TIKKA MASALA,MEDIUM,1.5,195,-1,-1,-1,-1,1.15 pm lunch,\N,10/29/2022 18:27,0,\N,\N
32291,1143,0,MALAI KOFTA,MEDIUM,1.5,210,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32292,1143,0,KADAI VEGETABLES,MEDIUM,1.5,180,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32294,1143,0,JEERA RICE,MEDIUM,2,120,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32295,1143,0,BUTTER NAAN,NONE,40,100,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32296,1143,0,GARLIC NAAN,NONE,40,100,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32297,1143,0,GULAB JAMUN,NONE,150,150,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32298,1143,0,RASAMALAI,NONE,100,200,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32299,1143,0,PAPPAD - COMPLIMENTARY,NONE,100,0,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32300,1143,0,MINT CHUTNEY,MEDIUM,2-Jan,0,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32301,1143,0,SALAD,NONE,1,60,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32302,1143,0,PICKLES,NONE,4-Jan,0,-1,-1,-1,-1,,\N,10/29/2022 18:27,0,\N,\N
32303,1158,0,MASALA CHAI,NONE,50,100,-1,-1,-1,-1,,\N,9/29/2022 23:17,0,\N,\N
32306,1141,0,IDLI,NA,400 pcs,800,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32307,1141,0,MEDHU VADA,MEDIUM,200 pcs,400,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32308,1141,0,ALFREDO PASTA,MILD,3 trays,330,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32309,1141,0,COFFEE,NA,150 cups,300,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32310,1141,0,BAINGAN BHARTA,MEDIUM,3 trays,360,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32311,1141,0,CURD RICE,NA,2 trays,140,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32312,1141,0,GARLIC NAAN,NA,32 pcs,80,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32313,1141,0,SALAD,NA,2 trays,120,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32315,1141,0,TAMARIND CHUTNEY,NA,3/4 tray,0,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32316,1141,0,MINT CHUTNEY,NA,3/4 tray,0,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32317,1141,0,RICE KHEER,NA,4 trays,400,-1,-1,-1,-1,,\N,9/22/2022 23:47,0,\N,\N
32318,1161,0,BONELESS CHICKEN BRIYANI,MEDIUM,2,320,-1,-1,-1,-1,,\N,9/23/2022 19:25,0,\N,\N
32319,1161,0,VEG DUM BRIYANI,MEDIUM,1,120,-1,-1,-1,-1,,\N,9/23/2022 19:25,0,\N,\N
32320,1161,0,RAITHA,MEDIUM,4-Mar,0,-1,-1,-1,-1,Long Onion. Chillies and Sour - Little Thick,\N,9/23/2022 19:25,0,\N,\N
32321,1141,0,MIXED VEG PAKODA,MEDIUM,4 trays,480,0,0,0,0,,\N,9/22/2022 23:47,0,\N,\N
32322,1141,0,SAMBAR,MEDIUM,4 trays,280,0,0,0,0,,\N,9/22/2022 23:47,0,\N,\N
32323,1141,0,COCONUT CHUTNEY,MEDIUM,2 trays,80,0,0,0,0,,\N,9/22/2022 23:47,0,\N,\N
32324,1141,0,TOMATO CHUTNEY,MEDIUM,1 tray,50,0,0,0,0,,\N,9/22/2022 23:47,0,\N,\N
32325,1162,0,MEDHU VADA,MEDIUM,450,900,-1,-1,-1,-1,,\N,9/25/2022 1:58,0,\N,\N
32326,1162,0,COCONUT CHUTNEY,MEDIUM,2,80,-1,-1,-1,-1,,\N,9/25/2022 1:58,0,\N,\N
32328,1162,0,PULIHORA,MEDIUM,7,840,-1,-1,-1,-1,Mango Pulihora,\N,9/25/2022 1:58,0,\N,\N
32329,1162,0,SAMBAR,MEDIUM,4,280,-1,-1,-1,-1,Fresh Vegetables,\N,9/25/2022 1:58,0,\N,\N
32330,1040,0,PURAN POLI,MEDIUM,100,200,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32332,1040,0,JACKFRUIT BRIYANI,MEDIUM,2,260,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32333,1040,0,WHITE RICE,MEDIUM,2,80,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32335,1040,0,BHINDI FRY WITH PEANUTS,MEDIUM,2,280,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32336,1040,0,GUTTI VEKKAYA,MEDIUM,2,240,-1,-1,-1,-1,Customer will send the video,\N,10/11/2022 13:52,0,\N,\N
32338,1040,0,SAMBAR,MEDIUM,1,70,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32339,1040,0,RAITHA,MEDIUM,4-Mar,0,-1,-1,-1,-1,"Cucumber, Carrot and Tomatoes - Thick (Not Watery)",\N,10/11/2022 13:52,0,\N,\N
32340,1040,0,ULAVUCHARU,MEDIUM,2-Jan,0,-1,-1,-1,-1,Customer will provide,\N,10/11/2022 13:52,0,\N,\N
32341,1040,0,BEERAKAYA CHUTNEY,MEDIUM,2-Jan,60,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32342,1040,0,APPALAM,MEDIUM,150,37.5,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32343,1040,0,URAD DAL VADIYAMS,MEDIUM,150,37.5,-1,-1,-1,-1,Customer will provide the vadiyams,\N,10/11/2022 13:52,0,\N,\N
32344,1040,0,BUTTER MILK,NONE,50,100,-1,-1,-1,-1,,\N,10/11/2022 13:52,0,\N,\N
32345,1040,0,ASSORTED FRUIT SALAD,MEDIUM,1,150,-1,-1,-1,-1,"melons, grapes, Strawberries and blue berries",\N,10/11/2022 13:52,0,\N,\N
32347,1163,0,CUT MIRCHI,MEDIUM,5,600,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32348,1163,0,SAMOSA,MEDIUM,150,300,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32349,1163,0,GOBI PEPPER FRY,MEDIUM,1.5,180,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32350,1163,0,HARIYALI MURG KEBAB,MEDIUM,1,160,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32351,1163,0,SHRIMP 65,MEDIUM,1,240,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32353,1163,0,MANGO LIME PANEER,MEDIUM,1.5,195,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32354,1163,0,GOAT ROGAN JOSH,MEDIUM,1,250,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32356,1163,0,MINT CHUTNEY,NONE,2-Jan,0,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32357,1163,0,TAMARIND CHUTNEY,NONE,3-Jan,0,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
32358,1163,0,RAITHA,NONE,2-Jan,0,-1,-1,-1,-1,,\N,9/27/2022 23:57,0,\N,\N
