ID,DELIVERY_DATE,DELIVERY_TIME,DELIVERY_MODE,DELIVERY_STATUS,INVOICE_AMOUNT,TAXES,CATERING_COST,SHOW_PRICE,DISCOUNT,GUEST_COUNT,PER_PERSON_RATE,LIVE_STALL_CHARGE,SETUP_CHARGE,EVENT_FACILITY_FEE,SERVER_CHARGE,GRATUITY,CATERING_STATUS,CATERING_LOCATION
2681,9/13/2024,16:15:00,32,\N,5216,481.61,6147.61,8,0,100,0,0,150,\N,300,0,INQUIRY,raleigh
2682,2/11/2024,10:30:00,31,\N,917.5,0,900,8,92.5,40,0,0,75,0,0,0,CONFIRMED,durham
2683,1/24/2024,10:15:00,31,\N,875,74.38,1024.38,8,0,55,0,0,75,\N,0,0,CONFIRMED,raleigh
2684,1/24/2024,11:15:00,31,\N,680,57.8,812.8,8,0,25,0,0,75,\N,0,0,CONFIRMED,durham
2685,7/19/2024,18:00:00,32,\N,6845,0,8195,9,0,250,0,1000,150,\N,200,0,INQUIRY,chapel
2686,7/20/2024,18:00:00,32,\N,18040,1533.4,20223.4,8,0,250,0,0,150,\N,500,0,INQUIRY,chapel
2687,1/24/2024,11:30:00,31,\N,325,25.5,350,9,0,15,0,0,25,\N,0,0,CONFIRMED,durham
2688,1/22/2024,11:00:00,31,\N,278,0,353,8,0,10,0,0,75,\N,0,0,CONFIRMED,durham
2689,1/20/2024,17:30:00,30,\N,113.5,0,113.5,9,0,10,0,0,0,\N,0,0,CONFIRMED,chapel
2690,1/20/2024,20:30:00,30,\N,0,0,0,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
2691,1/21/2024,19:00:00,30,\N,30,2.55,32.55,9,0,20,0,0,0,\N,0,0,CONFIRMED,durham
2692,1/22/2024,18:00:00,30,\N,332.5,0,332.5,8,0,10,0,0,0,\N,0,0,CANCELLED,chapel
2693,3/1/2024,17:00:00,32,\N,1530,0,1428,8,252,90,0,0,150,0,0,0,CONFIRMED,chapel
2694,1/27/2024,16:30:00,31,\N,2800,0,2500,9,375,1,0,0,75,0,0,0,CONFIRMED,chapel
2695,8/30/2024,17:00:00,32,\N,5798,0,5948,9,0,200,0,0,150,\N,0,0,INQUIRY,undecided
2696,3/23/2024,18:00:00,32,\N,3044.1,0,3944.1,8,0,60,0,750,150,\N,0,0,INQUIRY,chapel
2697,1/25/2024,11:15:00,30,\N,677.5,57.59,735.09,8,0,22,0,0,0,\N,0,0,CONFIRMED,raleigh
2698,5/17/2024,17:05:00,32,\N,3900,0,4575,8,0,140,0,0,150,\N,525,0,CONFIRMED,raleigh
2699,1/27/2024,17:00:00,31,\N,1590,0,1465,8,200,200,0,0,75,0,0,0,CONFIRMED,durham
2700,1/27/2024,16:30:00,32,\N,1060,90.1,1300.1,9,0,75,0,0,150,\N,0,0,CONFIRMED,durham
2701,1/26/2024,17:00:00,30,\N,185,0,185,8,0,25,0,0,0,\N,0,0,CANCELLED,raleigh
2702,8/31/2024,17:00:00,32,\N,6000,0,6150,9,0,200,30,0,150,\N,0,0,INQUIRY,undecided
2703,8/31/2024,19:00:00,32,\N,3600,0,3750,9,0,200,18,0,150,\N,0,0,INQUIRY,undecided
2704,2/16/2024,18:15:00,31,\N,775,0,850,8,0,50,0,0,75,0,0,0,CONFIRMED,raleigh
2705,1/26/2024,17:30:00,32,\N,290,24.65,464.65,8,0,8,0,0,150,\N,0,0,CONFIRMED,chapel
2706,1/24/2024,17:15:00,30,\N,94,0,94,9,0,25,0,0,0,\N,0,0,CONFIRMED,jacksonville
2707,2/5/2024,17:45:00,31,\N,1282.5,0,1357.5,8,0,50,0,0,75,0,0,0,CONFIRMED,durham
2708,2/17/2024,17:15:00,30,\N,655,0,655,9,0,45,0,0,0,0,0,0,CONFIRMED,jacksonville
2709,6/29/2024,17:45:00,32,\N,3315,0,3465,8,0,120,0,0,150,\N,0,0,INQUIRY,chapel
2710,1/26/2024,16:00:00,30,\N,290,22.95,292.95,8,20,1,0,0,0,\N,0,0,CONFIRMED,chapel
2711,1/26/2024,17:00:00,30,\N,70,0,70,9,0,10,0,0,0,\N,0,0,CONFIRMED,chapel
2712,1/30/2024,17:45:00,31,\N,542.5,46.11,663.61,8,0,40,0,0,75,0,0,0,CONFIRMED,durham
2713,5/12/2024,12:00:00,31,\N,609.5,0,910.5,8,0,20,0,0,1,200,100,0,INQUIRY,ch_vip_buffet
2714,1/28/2024,17:30:00,30,\N,244,20.74,264.74,8,0,10,0,0,0,\N,0,0,CONFIRMED,durham
2715,1/30/2024,11:00:00,31,\N,724.5,53.13,753.13,9,99.5,50,0,0,75,\N,0,0,CONFIRMED,durham
2716,2/10/2024,14:00:00,30,\N,2575,0,2575,9,0,75,0,0,0,0,0,0,CONFIRMED,jacksonville
2717,1/31/2024,16:45:00,30,\N,137.9,11.72,149.62,8,0,10,0,0,0,0,0,0,CONFIRMED,durham
2718,1/30/2024,11:00:00,31,\N,519.6,41.62,606.22,9,30,40,0,0,75,\N,0,0,CONFIRMED,durham
2719,2/4/2024,11:15:00,30,\N,300,0,300,8,0,50,0,0,0,0,0,0,CONFIRMED,raleigh
2720,2/4/2024,10:30:00,30,\N,795,0,650,9,145,60,0,0,0,0,0,0,CONFIRMED,durham
2721,2/11/2024,11:30:00,32,\N,1152.5,0,1250,8,52.5,85,0,0,150,0,0,0,CONFIRMED,durham
2722,2/18/2024,10:30:00,32,\N,1070,0,1120,8,100,73,0,0,150,0,0,0,CONFIRMED,chapel
2723,2/17/2024,12:00:00,30,\N,1330,0,1330,9,0,200,0,0,0,0,0,0,CANCELLED,durham
2724,2/9/2024,17:00:00,31,\N,515,43.78,633.78,9,0,100,0,0,75,0,0,0,CONFIRMED,durham
2725,2/3/2024,12:30:00,30,\N,265,0,265,8,0,10,0,0,0,0,0,0,CONFIRMED,raleigh
2726,2/21/2024,17:15:00,30,\N,465,39.53,504.53,8,0,25,0,0,0,0,0,0,CONFIRMED,durham
2727,2/18/2024,18:00:00,32,\N,1040,0,1190,9,0,100,0,0,150,0,0,0,CANCELLED,undecided
2728,2/17/2024,17:30:00,30,\N,4500,0,4500,9,0,150,0,0,0,0,0,0,CONFIRMED,jacksonville
2729,2/24/2024,11:30:00,32,\N,15667.5,0,15817.5,9,0,1000,0,0,150,0,0,0,CONFIRMED,chapel
2730,2/16/2024,17:45:00,30,\N,200,0,200,9,0,12,0,0,0,0,0,0,CANCELLED,chapel
2731,2/6/2024,17:30:00,30,\N,275,23.38,298.38,9,0,12,0,0,0,0,0,0,CONFIRMED,raleigh
2732,2/24/2024,17:00:00,32,\N,1590,0,1740,8,0,50,0,0,150,0,0,0,CONFIRMED,raleigh
2733,2/7/2024,11:45:00,30,\N,210,17.85,227.85,9,0,15,0,0,0,0,0,0,CONFIRMED,chapel
2734,2/17/2024,10:30:00,30,\N,532.5,0,532.5,8,0,20,0,0,0,0,0,0,CANCELLED,chapel
2735,2/16/2024,11:20:00,30,\N,320,0,320,9,0,22,0,0,0,0,0,0,CONFIRMED,jacksonville
2736,2/12/2024,16:30:00,31,\N,372.9,28.22,435.22,9,40.9,20,0,0,75,0,0,0,CONFIRMED,durham
2737,2/10/2024,17:15:00,30,\N,219,0,219,9,0,15,0,0,0,0,0,0,CONFIRMED,jacksonville
2738,2/10/2024,17:00:00,30,\N,372.5,0,372.5,9,0,20,0,0,0,0,0,0,CONFIRMED,raleigh
2739,3/23/2024,17:00:00,32,\N,1710,0,1860,9,0,80,0,0,150,0,0,0,INQUIRY,jacksonville
2740,4/6/2024,19:15:00,32,\N,1229.5,0,1379.5,8,0,50,0,0,150,0,0,0,INQUIRY,chapel
2741,2/18/2024,12:05:00,32,\N,1330,0,1450,8,30,60,0,0,150,0,0,0,CONFIRMED,raleigh
2742,2/28/2024,18:30:00,30,\N,190,0,190,9,0,20,0,0,0,0,0,0,CONFIRMED,raleigh
2743,2/11/2024,18:30:00,30,\N,380,0,380,9,0,1,0,0,0,0,0,0,CONFIRMED,chapel
2744,2/18/2024,19:30:00,30,\N,480,0,480,8,0,60,0,0,0,0,0,0,CONFIRMED,raleigh
2745,2/18/2024,9:30:00,31,\N,295,0,370,8,0,60,0,0,75,0,0,0,CONFIRMED,raleigh
2746,2/11/2024,19:00:00,30,\N,36,3.06,39.06,9,0,6,6,0,0,0,0,0,CONFIRMED,chapel
2747,2/18/2024,11:15:00,32,\N,703.5,0,853.5,8,0,25,0,0,150,0,0,0,CONFIRMED,raleigh
2748,2/23/2024,17:30:00,32,\N,1565,0,1572.5,9,342.5,80,0,0,150,0,200,0,CONFIRMED,raleigh
2749,5/11/2024,16:30:00,32,\N,4085,0,4515,8,0,160,0,30,150,0,250,0,CONFIRMED,chapel
2750,3/16/2024,17:00:00,32,\N,1785,0,2150,9,135,100,0,0,150,0,350,0,CONFIRMED,durham
2751,3/9/2024,18:00:00,32,\N,2990,0,3290,9,0,150,0,0,150,0,150,0,CONFIRMED,raleigh
2752,2/18/2024,17:30:00,30,\N,402.5,0,402.5,8,0,20,0,0,0,0,0,0,CONFIRMED,raleigh
2753,2/20/2024,12:45:00,31,\N,410,0,411,8,0,30,0,0,1,0,0,0,CONFIRMED,raleigh
2754,2/18/2024,11:00:00,30,\N,317,0,317,9,0,10,0,0,0,0,0,0,CONFIRMED,chapel
2755,7/7/2024,14:00:00,32,\N,3440,0,3690,9,0,1,0,0,250,0,0,0,INQUIRY,undecided
2756,2/28/2024,18:30:00,31,\N,375,29.75,454.75,9,25,75,0,0,75,0,0,0,CONFIRMED,durham
2757,2/24/2024,16:15:00,32,\N,1050,0,1600,8,0,100,0,0,150,0,400,0,CONFIRMED,raleigh
2758,2/24/2024,17:00:00,30,\N,1424,121.04,1545.04,9,0,120,0,0,0,0,0,0,CONFIRMED,jacksonville
2759,2/20/2024,11:45:00,31,\N,220,16.58,286.58,9,25,20,0,0,75,0,0,0,CONFIRMED,raleigh
2760,3/23/2024,8:00:00,30,\N,400,0,400,8,0,20,0,0,0,0,0,0,CANCELLED,raleigh
2761,3/23/2024,11:00:00,31,\N,1035,0,1085,8,25,50,0,0,75,0,0,0,CONFIRMED,raleigh
2762,2/17/2024,18:05:00,32,\N,0,0,150,8,0,110,0,0,150,0,0,0,CANCELLED,chapel
2763,2/22/2024,11:45:00,30,\N,0,0,0,9,0,50,0,0,0,0,0,0,CANCELLED,durham
2764,3/17/2024,8:10:00,31,\N,682.5,0,757.5,8,0,80,0,0,75,0,0,0,CONFIRMED,chapel
2765,2/24/2024,20:00:00,30,\N,1190,0,1190,8,0,50,0,0,0,0,0,0,CANCELLED,raleigh
2766,10/12/2024,12:00:00,32,\N,1305,0,2255,8,0,50,0,0,150,500,300,0,INQUIRY,ch_full_table
2767,2/24/2024,12:00:00,30,\N,200,17,217,8,0,15,0,0,0,0,0,0,CONFIRMED,chapel
2768,3/9/2024,18:45:00,30,\N,405,0,405,8,0,30,0,0,0,0,0,0,INQUIRY,raleigh
2769,2/24/2024,9:30:00,31,\N,1600,0,1575,8,175,130,0,0,150,0,0,0,CONFIRMED,durham
2770,5/27/2024,11:45:00,31,\N,390,0,465,8,0,200,0,0,75,0,0,0,INQUIRY,chapel
2771,2/22/2024,17:30:00,30,\N,150,0,150,8,0,20,0,0,0,0,0,0,CONFIRMED,chapel
2772,2/28/2024,11:15:00,31,\N,725,61.63,861.63,8,0,25,0,0,75,0,0,0,CONFIRMED,chapel
2773,2/24/2024,17:00:00,30,\N,80,0,130,9,0,10,0,0,50,0,0,0,CONFIRMED,jacksonville
2774,2/24/2024,18:45:00,30,\N,265,0,265,9,0,15,0,0,0,0,0,0,CONFIRMED,jacksonville
2775,2/25/2024,11:00:00,30,\N,500,0,475,8,25,25,0,0,0,0,0,0,CONFIRMED,raleigh
2776,3/1/2024,11:15:00,31,\N,405,40.8,520.8,8,0,20,0,0,75,0,0,0,INQUIRY,raleigh
2777,2/24/2024,17:30:00,30,\N,120.5,0,120.5,8,0,5,0,0,0,0,0,0,CONFIRMED,chapel
2778,3/3/2024,14:00:00,30,\N,305,0,305,8,0,10,0,0,0,0,0,0,CONFIRMED,raleigh
2779,2/25/2024,17:00:00,30,\N,150,0,150,9,0,10,0,0,0,0,0,0,CONFIRMED,chapel
2780,3/3/2024,10:30:00,32,\N,2255,0,2000,8,405,80,0,0,150,0,0,0,CONFIRMED,undecided
2781,2/29/2024,11:45:00,31,\N,189.86,0,190.86,8,0,14,0,0,1,0,0,0,CONFIRMED,durham
2782,4/26/2025,12:00:00,32,\N,2845,305.58,3900.58,8,0,120,0,0,150,0,600,0,INQUIRY,chapel
2783,3/29/2024,17:00:00,31,\N,2360,0,2435,8,0,250,0,0,75,0,0,0,INQUIRY,chapel
2784,3/20/2024,11:45:00,31,\N,480,40.8,595.8,8,0,20,0,0,75,0,0,0,CONFIRMED,raleigh
2785,2/29/2024,11:30:00,31,\N,230,0,231,8,0,20,0,0,1,0,0,0,CONFIRMED,durham
2786,3/4/2024,18:30:00,32,\N,565,0,715,9,0,30,0,0,150,0,0,0,CONFIRMED,ch_vip_buffet
2787,8/31/2024,18:00:00,32,\N,599.5,0,1049.5,8,0,50,0,300,150,0,0,0,INQUIRY,chapel
2788,9/1/2024,17:30:00,32,\N,6038.5,0,6788.5,8,0,150,0,250,150,0,350,0,INQUIRY,chapel
2789,4/21/2024,11:45:00,32,\N,1090,0,1240,8,0,50,0,0,150,0,0,0,INQUIRY,chapel
2790,3/13/2024,18:15:00,31,\N,1665,0,1740,8,0,120,0,0,75,0,0,0,INQUIRY,raleigh
2791,3/2/2024,17:30:00,30,\N,844,0,775,9,69,30,0,0,0,0,0,0,CONFIRMED,chapel
2792,3/3/2024,11:30:00,32,\N,615,0,700,8,65,30,0,0,150,0,0,0,CONFIRMED,raleigh
2793,3/2/2024,18:00:00,30,\N,327.5,0,305,8,22.5,20,0,0,0,0,0,0,CONFIRMED,chapel
2794,3/2/2024,11:15:00,30,\N,900,0,855,8,45,40,0,0,0,0,0,0,CONFIRMED,raleigh
2795,3/29/2024,18:00:00,30,\N,1070,0,1070,8,0,100,0,0,0,0,0,0,INQUIRY,durham
2796,4/7/2024,18:00:00,30,\N,1485,0,1485,8,0,140,0,0,0,0,0,0,INQUIRY,durham
2797,7/31/2024,14:30:00,32,\N,0,0,150,9,0,100,0,0,150,0,0,0,INQUIRY,durham
